time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_kv_cache_swap.min,time_stats.attn_kv_cache_swap.max,time_stats.attn_kv_cache_swap.mean,time_stats.attn_kv_cache_swap.median,time_stats.attn_kv_cache_swap.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_prefill_kv_cache_prep.min,time_stats.attn_prefill_kv_cache_prep.max,time_stats.attn_prefill_kv_cache_prep.mean,time_stats.attn_prefill_kv_cache_prep.median,time_stats.attn_prefill_kv_cache_prep.std,time_stats.attn_prefill_qkv_reshape.min,time_stats.attn_prefill_qkv_reshape.max,time_stats.attn_prefill_qkv_reshape.mean,time_stats.attn_prefill_qkv_reshape.median,time_stats.attn_prefill_qkv_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill_output_reshape_copy.min,time_stats.attn_prefill_output_reshape_copy.max,time_stats.attn_prefill_output_reshape_copy.mean,time_stats.attn_prefill_output_reshape_copy.median,time_stats.attn_prefill_output_reshape_copy.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.037,0.0362,0.036000000000000004,0.000748331477354786,0.806,0.809,0.8074,0.807,0.0010198039027185578,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,90,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.036000000000000004,0.03560000000000001,0.036000000000000004,0.000489897948556636,0.8150000000000001,0.8160000000000001,0.8154,0.8150000000000001,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,91,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.037,0.036000000000000004,0.036000000000000004,0.0006324555320336743,0.8230000000000001,0.8270000000000001,0.8246,0.8240000000000001,0.001356465996625055,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,92,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.037,0.0362,0.036000000000000004,0.000748331477354786,0.8320000000000001,0.834,0.8328000000000001,0.833,0.0007483314773547414,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,93,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0376,0.038,0.000489897948556636,0.84,0.841,0.8402,0.84,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,94,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.03660000000000001,0.037,0.0004898979485566326,0.853,0.857,0.8539999999999999,0.853,0.0015491933384829684,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,95,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.036000000000000004,0.035800000000000005,0.036000000000000004,0.00040000000000000034,0.858,0.859,0.8583999999999999,0.858,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,96,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.040600000000000004,0.041,0.000489897948556636,0.869,0.872,0.8704000000000001,0.87,0.001019803902718558,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,97,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.040400000000000005,0.04,0.000489897948556636,0.88,0.881,0.8804000000000001,0.88,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,98,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.042,0.041600000000000005,0.042,0.000489897948556636,0.884,0.885,0.8847999999999999,0.885,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,99,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.0402,0.04,0.00040000000000000034,0.894,0.896,0.8949999999999999,0.895,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,100,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.0412,0.041,0.000748331477354789,0.903,0.905,0.9036000000000002,0.903,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,101,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.041,0.04,0.04,0.0006324555320336764,0.912,0.914,0.9132,0.913,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,102,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.0402,0.04,0.00040000000000000034,0.921,0.922,0.9216000000000001,0.922,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,103,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0398,0.04,0.00040000000000000034,0.927,0.931,0.9284000000000001,0.928,0.0013564659966250551,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,104,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.045,0.044399999999999995,0.044,0.000489897948556636,0.9380000000000001,0.9400000000000001,0.9390000000000001,0.9390000000000001,0.0008944271909999167,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,105,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.043000000000000003,0.042600000000000006,0.043000000000000003,0.000489897948556636,0.9530000000000001,0.9530000000000001,0.9530000000000001,0.9530000000000001,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,106,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.044,0.0432,0.043000000000000003,0.000748331477354786,0.96,0.961,0.9603999999999999,0.96,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,107,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.045,0.04359999999999999,0.043000000000000003,0.0007999999999999977,0.964,0.965,0.9646000000000001,0.965,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,108,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.04340000000000001,0.043000000000000003,0.0004898979485566326,0.975,0.977,0.9757999999999999,0.976,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,109,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.045,0.044399999999999995,0.044,0.000489897948556636,0.983,0.985,0.9833999999999999,0.983,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,110,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.04359999999999999,0.044,0.0004898979485566326,0.993,0.995,0.9938,0.994,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,111,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.046,0.04479999999999999,0.045,0.000748331477354789,1.0,1.0030000000000001,1.0012,1.0010000000000001,0.0011661903789690917,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,112,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.049,0.047599999999999996,0.047,0.0008000000000000007,1.0090000000000001,1.012,1.0108000000000001,1.0110000000000001,0.0011661903789690307,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,113,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.047,0.0464,0.047,0.0008000000000000007,1.0170000000000001,1.02,1.0188000000000001,1.0190000000000001,0.000979795897113245,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,114,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.049,0.0482,0.048,0.000748331477354789,1.026,1.028,1.0268000000000002,1.027,0.0007483314773547771,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,115,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.048,0.0472,0.047,0.00040000000000000034,1.037,1.038,1.0376,1.038,0.0004898979485566904,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,116,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.047,0.047,0.0006324555320336764,1.044,1.045,1.0446000000000002,1.045,0.0004898979485565817,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,117,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.047,0.0464,0.046,0.000489897948556636,1.05,1.051,1.0508000000000002,1.051,0.000399999999999956,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,118,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.048,0.048,0.0,1.067,1.071,1.069,1.069,0.0012649110640673528,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,119,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.047,0.047,0.0008944271909999167,1.07,1.072,1.0712,1.071,0.0007483314773548007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,120,0,512,False
0.004,0.005,0.004200000000000001,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.0508,0.051000000000000004,0.0007483314773547889,1.082,1.084,1.0825999999999998,1.082,0.0007999999999999896,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,121,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,1.093,1.095,1.0937999999999999,1.093,0.0009797958971132722,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,122,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.053,0.052000000000000005,0.052000000000000005,0.0006324555320336743,1.1,1.102,1.1012,1.101,0.0007483314773548007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,123,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.05,0.0494,0.05,0.0008000000000000007,1.107,1.108,1.1078000000000001,1.108,0.0004000000000000448,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,124,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.052000000000000005,0.0514,0.051000000000000004,0.000489897948556636,1.116,1.118,1.1168,1.116,0.0009797958971132722,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,125,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.0512,0.051000000000000004,0.000748331477354789,1.124,1.125,1.1244,1.124,0.0004898979485565817,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,126,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0508,0.051000000000000004,0.00040000000000000034,1.1380000000000001,1.139,1.1381999999999999,1.1380000000000001,0.000399999999999956,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,127,0,512,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.053,0.0522,0.052000000000000005,0.0003999999999999976,1.1440000000000001,1.145,1.1442,1.1440000000000001,0.00039999999999995595,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,128,0,512,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.025,0.026000000000000002,0.0258,0.026000000000000002,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,1,0,576,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.034,0.035,0.034600000000000006,0.035,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,2,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.005599999999999999,0.006,0.0004898979485566357,0.042,0.042,0.042,0.042,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,3,0,576,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,4,0,576,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.06,0.061,0.0602,0.06,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,5,0,576,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.07,0.07,0.07,0.07,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,6,0,576,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.08,0.08,0.08,0.08,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,7,0,576,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.09,0.09,0.09,0.09,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,8,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.1,0.101,0.1004,0.1,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,9,0,576,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.111,0.112,0.11140000000000001,0.111,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,10,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.12,0.122,0.121,0.121,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,11,0,576,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.129,0.13,0.1298,0.13,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,12,0,576,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.139,0.14,0.1398,0.14,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,13,0,576,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.149,0.15,0.1494,0.149,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,14,0,576,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0062,0.006,0.0004,0.159,0.161,0.16,0.16,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,15,0,576,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.17,0.171,0.17040000000000002,0.17,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,16,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.009000000000000001,0.008,0.008,0.0006324555320336762,0.181,0.181,0.181,0.181,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,17,0,576,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.008,0.009000000000000001,0.0082,0.008,0.00040000000000000034,0.192,0.192,0.192,0.192,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,18,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.2,0.201,0.20060000000000003,0.201,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,19,0,576,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,20,0,576,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.22,0.22,0.22000000000000003,0.22,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,21,0,576,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.23600000000000002,0.23600000000000002,0.23600000000000004,0.23600000000000002,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,22,0,576,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0078,0.008,0.0004,0.244,0.244,0.244,0.244,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,23,0,576,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.251,0.251,0.251,0.251,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,24,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009600000000000001,0.01,0.0004898979485566351,0.261,0.261,0.261,0.261,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,25,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009200000000000002,0.009000000000000001,0.0003999999999999997,0.27,0.27,0.27,0.27,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,26,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.011,0.0102,0.01,0.0007483314773547876,0.28,0.281,0.28060000000000007,0.281,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,27,0,576,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009800000000000001,0.01,0.00039999999999999964,0.29,0.291,0.29059999999999997,0.291,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,28,0,576,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0106,0.011,0.0004898979485566351,0.3,0.301,0.30079999999999996,0.301,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,29,0,576,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009600000000000001,0.01,0.0004898979485566351,0.309,0.309,0.309,0.309,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,30,0,576,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009400000000000002,0.009000000000000001,0.0004898979485566352,0.318,0.319,0.31860000000000005,0.319,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,31,0,576,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.010199999999999999,0.01,0.00039999999999999964,0.331,0.332,0.33140000000000003,0.331,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,32,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.014,0.0134,0.014,0.0007999999999999999,0.342,0.343,0.34220000000000006,0.342,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,33,0,576,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.352,0.353,0.35239999999999994,0.352,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,34,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0134,0.013000000000000001,0.0004898979485566352,0.362,0.363,0.36239999999999994,0.362,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,35,0,576,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0124,0.012,0.000489897948556636,0.371,0.372,0.3712,0.371,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,36,0,576,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0128,0.013000000000000001,0.00040000000000000034,0.382,0.382,0.382,0.382,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,37,0,576,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.012199999999999999,0.012,0.00040000000000000034,0.39,0.391,0.39039999999999997,0.39,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,38,0,576,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.012,0.015,0.0132,0.013000000000000001,0.000979795897113271,0.402,0.403,0.4024,0.402,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,39,0,576,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0126,0.013000000000000001,0.000489897948556636,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,40,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.017,0.017,0.017,0.0,0.422,0.423,0.4226,0.423,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,41,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.016,0.016,0.016,0.0,0.43,0.431,0.4302,0.43,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,42,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.018000000000000002,0.017,0.017,0.0006324555320336764,0.445,0.446,0.4452,0.445,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,43,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.017,0.017,0.017,0.0,0.453,0.454,0.45380000000000004,0.454,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,44,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.016,0.0156,0.016,0.000489897948556636,0.462,0.463,0.4626,0.463,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,45,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.016,0.016,0.016,0.0,0.47100000000000003,0.47300000000000003,0.472,0.47200000000000003,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,46,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.016,0.0152,0.015,0.00040000000000000034,0.482,0.483,0.4822,0.482,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,47,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.017,0.016,0.016,0.0006324555320336764,0.492,0.493,0.49219999999999997,0.492,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,48,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.021,0.020200000000000003,0.02,0.00040000000000000034,0.501,0.502,0.5014000000000001,0.501,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,49,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.021,0.020200000000000003,0.02,0.00040000000000000034,0.512,0.513,0.5126,0.513,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,50,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.523,0.524,0.5234000000000001,0.523,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,51,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.529,0.53,0.5296000000000001,0.53,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,52,0,576,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.019,0.021,0.02,0.02,0.0006324555320336764,0.541,0.544,0.5422,0.542,0.000979795897113272,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,53,0,576,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.019,0.019,0.019,0.0,0.55,0.551,0.5508000000000001,0.551,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,54,0,576,False
